1	1	-1.000000000000000000e+00
2	2	-1.000000000000000000e+00
3	3	4.999999999999999774e-08
2	3	-9.170040432046713264e-01
4	4	4.999999999999999774e-08
1	4	-8.408964152537145020e-01
3	5	9.444073995114824482e-01
4	5	1.000000000000000000e+00
5	5	-1.000000000000000000e+00
3	6	1.000000000000000000e+00
4	6	3.970743983941441013e-01
6	6	-1.000000000000000000e+00
6	6	0.000000000000000000e+00
