1	1	-7.342387475153928899e-08
2	2	-8.440558085246941447e+07
3	3	4.999999999999999774e-08
2	3	-1.000000000000000000e+00
4	4	4.999999999999999774e-08
1	4	-8.408964152537145020e-01
3	5	4.204482076268572510e-01
4	5	1.000000000000000000e+00
5	5	-1.197293535283821344e+09
3	6	8.408964152537145020e-01
4	6	1.000000000000000000e+00
6	6	-7.526717508818860481e-08
6	6	0.000000000000000000e+00
